index,CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
4350,76295,3,306.99,102.33,5.99,2.0,2019-12-02,2021-04-01,162.0,207,1,0,0,2,0,0,0,175.0,0.0,0.0,131.99,0.0,0.0,0.0,3,0,0,0,306.99,0.0,0.0,0.0,0,0,1,2,0.0,0.0,175.0,131.99
4351,76760,2,305.38,152.69,10.98,5.49,2021-03-11,2021-04-01,10.5,207,0,0,0,2,0,0,0,0.0,0.0,0.0,305.38,0.0,0.0,0.0,1,1,0,0,60.19,245.19,0.0,0.0,0,0,2,0,0.0,0.0,305.38,0.0
4352,76765,5,305.37,61.07,14.97,2.99,2020-11-07,2021-04-01,29.0,207,0,0,2,2,0,1,0,0.0,0.0,148.99,104.19,0.0,52.19,0.0,3,0,2,0,156.38,0.0,148.99,0.0,0,2,2,1,0.0,104.19,148.99,52.19
4353,76817,4,305.09,76.27,4.99,1.25,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,305.09,0.0,0.0,0.0,4,0,0,0,305.09,0.0,0.0,0.0,0,0,4,0,0.0,0.0,305.09,0.0
4354,77549,2,302.49,151.25,5.99,3.0,2021-03-30,2021-04-01,1.0,207,0,1,0,1,0,0,0,0.0,127.49,0.0,175.0,0.0,0.0,0.0,1,0,0,1,175.0,0.0,0.0,127.49,0,2,0,0,0.0,302.49,0.0,0.0
4355,77630,2,302.08,151.04,9.98,4.99,2021-02-19,2021-04-01,20.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,112.09,189.99,0.0,0.0,1,0,1,0,112.09,0.0,189.99,0.0,0,0,0,2,0.0,0.0,0.0,302.08
4356,77738,4,301.97,75.49,13.97,3.49,2018-03-15,2021-04-01,278.25,207,0,0,1,2,1,0,0,0.0,0.0,84.99,131.98,85.0,0.0,0.0,1,2,0,1,92.99,123.99,0.0,84.99,0,1,1,2,0.0,84.99,38.99,177.99
4357,77967,3,300.98,100.33,9.98,3.33,2020-11-28,2021-04-01,41.33,207,0,0,1,1,0,1,0,0.0,0.0,156.99,63.99,0.0,80.0,0.0,1,0,1,1,63.99,0.0,156.99,80.0,0,0,1,2,0.0,0.0,63.99,236.99
4358,78262,1,299.99,299.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,299.99,0.0,0.0,0.0,1,0,0,0,299.99,0.0,0.0,0.0,0,0,1,0,0.0,0.0,299.99,0.0
4359,78500,3,299.09,99.7,4.99,1.66,2021-03-10,2021-04-01,7.33,207,0,0,2,1,0,0,0,0.0,0.0,205.0,94.09,0.0,0.0,0.0,1,2,0,0,94.09,205.0,0.0,0.0,0,2,1,0,0.0,205.0,94.09,0.0
4360,78860,2,297.98,148.99,9.98,4.99,2021-02-17,2021-04-01,21.5,207,0,0,1,1,0,0,0,0.0,0.0,152.99,144.99,0.0,0.0,0.0,1,0,1,0,144.99,0.0,152.99,0.0,0,1,1,0,0.0,144.99,152.99,0.0
4361,79007,1,297.49,297.49,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,297.49,0.0,0.0,0.0,1,0,0,0,297.49,0.0,0.0,0.0,0,0,1,0,0.0,0.0,297.49,0.0
4362,79078,3,297.08,99.03,10.98,3.66,2021-02-05,2021-04-01,18.33,207,0,0,0,1,2,0,0,0.0,0.0,0.0,168.59,128.49,0.0,0.0,3,0,0,0,297.08,0.0,0.0,0.0,2,1,0,0,128.49,168.59,0.0,0.0
4363,79156,3,296.98,98.99,10.98,3.66,2019-11-25,2021-04-01,164.33,207,1,0,0,2,0,0,0,73.0,0.0,0.0,223.98,0.0,0.0,0.0,1,0,1,1,108.99,0.0,114.99,73.0,0,0,1,2,0.0,0.0,114.99,181.99
4364,79167,5,296.98,59.4,10.98,2.2,2021-03-11,2021-04-01,4.2,207,0,0,1,4,0,0,0,0.0,0.0,145.99,150.99,0.0,0.0,0.0,3,1,0,1,40.99,110.0,0.0,145.99,1,0,1,3,145.99,0.0,110.0,40.99
4365,79386,1,295.99,295.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,295.99,0.0,0.0,0.0,1,0,0,0,295.99,0.0,0.0,0.0,0,1,0,0,0.0,295.99,0.0,0.0
4366,79449,5,295.98,59.2,10.98,2.2,2020-06-07,2021-04-01,59.6,207,0,0,0,4,0,0,1,0.0,0.0,0.0,144.99,0.0,0.0,150.99,5,0,0,0,295.98,0.0,0.0,0.0,0,0,5,0,0.0,0.0,295.98,0.0
4367,79562,3,295.37,98.46,14.97,4.99,2020-08-27,2021-04-01,72.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,257.98,37.39,0.0,0.0,1,0,0,2,144.99,0.0,0.0,150.38,0,1,0,2,0.0,144.99,0.0,150.38
4368,79698,2,294.99,147.5,5.99,3.0,2020-11-15,2021-04-01,68.5,207,0,0,0,1,0,0,1,0.0,0.0,0.0,134.99,0.0,0.0,160.0,1,1,0,0,134.99,160.0,0.0,0.0,0,1,1,0,0.0,160.0,134.99,0.0
4369,79730,2,294.98,147.49,10.98,5.49,2020-10-12,2021-04-01,85.5,207,1,0,0,1,0,0,0,140.99,0.0,0.0,153.99,0.0,0.0,0.0,1,1,0,0,153.99,140.99,0.0,0.0,1,1,0,0,153.99,140.99,0.0,0.0
4370,80032,3,293.98,97.99,9.98,3.33,2020-12-11,2021-04-01,37.0,207,0,0,0,2,1,0,0,0.0,0.0,0.0,93.98,200.0,0.0,0.0,2,1,0,0,93.98,200.0,0.0,0.0,0,2,1,0,0.0,263.99,29.99,0.0
4371,80606,4,291.67,72.92,14.97,3.74,2020-08-29,2021-04-01,53.75,207,0,0,1,2,0,1,0,0.0,0.0,81.49,96.19,0.0,113.99,0.0,3,0,0,1,177.68,0.0,0.0,113.99,0,0,0,4,0.0,0.0,0.0,291.67
4372,81085,2,289.99,145.0,4.99,2.5,2020-11-10,2021-04-01,71.0,207,0,1,0,1,0,0,0,0.0,140.0,0.0,149.99,0.0,0.0,0.0,1,1,0,0,149.99,140.0,0.0,0.0,0,0,1,1,0.0,0.0,140.0,149.99
4373,81620,2,288.48,144.24,9.98,4.99,2020-11-28,2021-04-01,62.0,207,0,0,0,1,0,1,0,0.0,0.0,0.0,130.09,0.0,158.39,0.0,1,0,0,1,130.09,0.0,0.0,158.39,0,1,1,0,0.0,158.39,130.09,0.0
4374,81711,2,288.0,144.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,2,0,0,0,288.0,0.0,0.0,0.0,0,0,2,0,0.0,0.0,288.0,0.0
4375,81757,3,287.98,95.99,9.98,3.33,2021-01-23,2021-04-01,22.67,207,0,0,0,1,0,2,0,0.0,0.0,0.0,104.99,0.0,182.99,0.0,1,0,2,0,104.99,0.0,182.99,0.0,1,0,0,2,104.99,0.0,0.0,182.99
4376,82082,4,286.57,71.64,9.97,2.49,2020-08-28,2021-04-01,54.0,207,0,0,0,3,1,0,0,0.0,0.0,0.0,130.58,155.99,0.0,0.0,3,0,0,1,130.58,0.0,0.0,155.99,0,0,1,3,0.0,0.0,155.99,130.58
4377,82121,4,286.36,71.59,23.96,5.99,2020-08-24,2021-04-01,55.0,207,2,0,0,1,1,0,0,167.98,0.0,0.0,89.19,29.19,0.0,0.0,1,0,0,3,89.19,0.0,0.0,197.17,0,1,2,1,0.0,49.99,207.18,29.19
4378,82260,2,285.98,142.99,10.98,5.49,2020-06-10,2021-04-01,147.5,207,0,0,1,1,0,0,0,0.0,0.0,122.99,162.99,0.0,0.0,0.0,1,1,0,0,162.99,122.99,0.0,0.0,0,0,0,2,0.0,0.0,0.0,285.98
4379,82262,3,285.98,95.33,9.98,3.33,2020-01-03,2021-04-01,151.33,207,0,0,0,2,1,0,0,0.0,0.0,0.0,186.98,99.0,0.0,0.0,3,0,0,0,285.98,0.0,0.0,0.0,0,2,1,0,0.0,186.98,99.0,0.0
4380,82319,4,285.98,71.5,11.98,3.0,2019-08-31,2021-04-01,144.75,207,1,0,0,1,0,1,1,163.99,0.0,0.0,48.99,0.0,30.0,43.0,2,1,0,1,91.99,163.99,0.0,30.0,0,2,1,1,0.0,212.98,30.0,43.0
4381,82340,3,285.97,95.32,14.97,4.99,2020-11-14,2021-04-01,46.0,207,1,0,0,1,0,1,0,68.99,0.0,0.0,54.49,0.0,162.49,0.0,1,1,1,0,54.49,162.49,68.99,0.0,0,0,3,0,0.0,0.0,285.97,0.0
4382,82344,3,285.97,95.32,15.97,5.32,2021-02-05,2021-04-01,18.33,207,0,0,0,1,2,0,0,0.0,0.0,0.0,110.99,174.98,0.0,0.0,2,0,1,0,165.98,0.0,119.99,0.0,1,1,0,1,110.99,54.99,0.0,119.99
4383,82959,3,283.98,94.66,9.98,3.33,2020-12-24,2021-04-01,32.67,207,0,0,0,3,0,0,0,0.0,0.0,0.0,283.98,0.0,0.0,0.0,2,0,0,1,193.99,0.0,0.0,89.99,0,2,0,1,0.0,193.99,0.0,89.99
4384,82961,2,283.98,141.99,9.98,4.99,2018-03-03,2021-04-01,562.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,189.99,0.0,93.99,0.0,2,0,0,0,283.98,0.0,0.0,0.0,1,0,1,0,189.99,0.0,93.99,0.0
4385,82984,4,283.98,71.0,11.98,3.0,2019-06-10,2021-04-01,165.25,207,1,1,0,2,0,0,0,86.0,54.0,0.0,143.98,0.0,0.0,0.0,2,2,0,0,111.99,171.99,0.0,0.0,1,0,2,1,57.99,0.0,139.99,86.0
4386,83084,2,283.58,141.79,9.98,4.99,2020-02-01,2021-04-01,212.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,85.09,0.0,198.49,0.0,2,0,0,0,283.58,0.0,0.0,0.0,0,0,1,1,0.0,0.0,85.09,198.49
4387,83319,5,282.56,56.51,19.96,3.99,2019-01-02,2021-04-01,164.0,207,0,0,1,2,2,0,0,0.0,0.0,49.99,89.59,142.98,0.0,0.0,4,0,1,0,193.57,0.0,88.99,0.0,0,0,3,2,0.0,0.0,143.58,138.98
4388,83460,2,281.98,140.99,9.98,4.99,2020-12-04,2021-04-01,59.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,84.99,196.99,0.0,0.0,2,0,0,0,281.98,0.0,0.0,0.0,1,0,0,1,84.99,0.0,0.0,196.99
4389,83523,3,281.97,93.99,14.97,4.99,2020-04-18,2021-04-01,116.0,207,0,0,0,2,0,1,0,0.0,0.0,0.0,121.98,0.0,159.99,0.0,2,0,1,0,121.98,0.0,159.99,0.0,0,0,0,3,0.0,0.0,0.0,281.97
4390,83639,4,281.29,70.32,4.49,1.12,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,281.29,0.0,0.0,0.0,4,0,0,0,281.29,0.0,0.0,0.0,4,0,0,0,281.29,0.0,0.0,0.0
4391,83688,3,281.08,93.69,11.98,3.99,2017-01-02,2021-04-01,516.67,207,1,0,0,1,0,0,1,100.0,0.0,0.0,140.09,0.0,0.0,40.99,2,0,1,0,240.09,0.0,40.99,0.0,0,0,1,2,0.0,0.0,100.0,181.08
4392,83798,4,280.98,70.25,10.98,2.75,2020-10-26,2021-04-01,39.25,207,1,0,0,1,2,0,0,110.0,0.0,0.0,27.49,143.49,0.0,0.0,1,0,0,3,27.49,0.0,0.0,253.49,0,2,2,0,0.0,143.49,137.49,0.0
4393,83938,5,280.56,56.11,20.96,4.19,2019-08-14,2021-04-01,119.2,207,0,1,1,3,0,0,0,0.0,36.49,95.09,148.98,0.0,0.0,0.0,2,1,1,1,94.99,95.09,36.49,53.99,0,1,2,2,0.0,36.49,94.99,149.08
4394,84197,2,279.98,139.99,9.98,4.99,2021-03-02,2021-04-01,15.0,207,0,1,0,1,0,0,0,0.0,139.99,0.0,139.99,0.0,0.0,0.0,2,0,0,0,279.98,0.0,0.0,0.0,0,1,1,0,0.0,139.99,139.99,0.0
4395,84385,4,279.27,69.82,14.97,3.74,2021-03-04,2021-04-01,7.0,207,0,1,0,3,0,0,0,0.0,83.99,0.0,195.28,0.0,0.0,0.0,3,0,1,0,195.28,0.0,83.99,0.0,0,0,1,3,0.0,0.0,83.99,195.28
4396,84572,3,278.97,92.99,14.97,4.99,2020-10-22,2021-04-01,53.67,207,0,0,0,2,0,1,0,0.0,0.0,0.0,194.98,0.0,83.99,0.0,1,0,1,1,144.99,0.0,49.99,83.99,0,2,1,0,0.0,133.98,144.99,0.0
4397,84573,4,278.97,69.74,14.97,3.74,2020-09-22,2021-04-01,47.75,207,0,1,0,1,2,0,0,0.0,84.99,0.0,88.99,104.99,0.0,0.0,1,0,1,2,88.99,0.0,84.99,104.99,0,4,0,0,0.0,278.97,0.0,0.0
4398,84643,5,278.55,55.71,25.95,5.19,2019-10-18,2021-04-01,106.2,207,0,0,0,1,2,0,2,0.0,0.0,0.0,67.09,124.98,0.0,86.48,2,1,1,1,103.58,53.99,70.99,49.99,0,2,0,3,0.0,90.48,0.0,188.07
4399,85047,1,276.99,276.99,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,276.99,0.0,0.0,0.0,1,0,0,0,276.99,0.0,0.0,0.0,0,1,0,0,0.0,276.99,0.0,0.0
4400,85118,4,276.97,69.24,14.97,3.74,2018-05-06,2021-04-01,265.25,207,1,0,0,1,0,0,2,81.49,0.0,0.0,105.99,0.0,0.0,89.49,4,0,0,0,276.97,0.0,0.0,0.0,0,3,1,0,0.0,195.48,81.49,0.0
4401,85241,3,276.09,92.03,6.99,2.33,2020-07-10,2021-04-01,88.33,207,1,0,0,1,1,0,0,175.0,0.0,0.0,41.09,60.0,0.0,0.0,2,1,0,0,216.09,60.0,0.0,0.0,0,0,2,1,0.0,0.0,101.09,175.0
4402,85387,2,275.98,137.99,10.98,5.49,2021-02-12,2021-04-01,24.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,199.99,75.99,0.0,0.0,1,1,0,0,199.99,75.99,0.0,0.0,0,1,1,0,0.0,75.99,199.99,0.0
4403,85550,1,275.09,275.09,5.99,5.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,275.09,0.0,0.0,0.0,1,0,0,0,275.09,0.0,0.0,0.0,0,0,1,0,0.0,0.0,275.09,0.0
4404,85654,2,275.0,137.5,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,2,0,0,0,275.0,0.0,0.0,0.0,0,0,2,0,0.0,0.0,275.0,0.0
4405,85741,2,274.99,137.5,4.99,2.5,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,274.99,0.0,0.0,0.0,2,0,0,0,274.99,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,274.99
4406,85796,3,274.98,91.66,9.98,3.33,2020-11-14,2021-04-01,46.0,207,0,0,1,1,0,1,0,0.0,0.0,104.99,104.99,0.0,65.0,0.0,1,1,0,1,104.99,65.0,0.0,104.99,0,1,1,1,0.0,65.0,104.99,104.99
4407,85907,2,274.58,137.29,9.98,4.99,2020-04-29,2021-04-01,168.5,207,0,0,1,1,0,0,0,0.0,0.0,121.99,152.59,0.0,0.0,0.0,1,0,0,1,152.59,0.0,0.0,121.99,1,0,0,1,152.59,0.0,0.0,121.99
4408,86013,2,274.08,137.04,9.98,4.99,2021-03-19,2021-04-01,6.5,207,0,0,0,1,1,0,0,0.0,0.0,0.0,130.09,143.99,0.0,0.0,1,0,1,0,130.09,0.0,143.99,0.0,0,1,1,0,0.0,143.99,130.09,0.0
4409,86016,2,274.08,137.04,10.98,5.49,2020-11-17,2021-04-01,67.5,207,0,1,0,1,0,0,0,0.0,160.99,0.0,113.09,0.0,0.0,0.0,1,0,1,0,113.09,0.0,160.99,0.0,0,0,1,1,0.0,0.0,160.99,113.09
4410,86229,4,273.57,68.39,16.97,4.24,2020-05-28,2021-04-01,77.0,207,0,0,1,3,0,0,0,0.0,0.0,90.99,182.58,0.0,0.0,0.0,3,0,0,1,189.58,0.0,0.0,83.99,2,0,1,1,98.59,0.0,90.99,83.99
4411,86352,1,272.99,272.99,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,272.99,0.0,0.0,0.0,1,0,0,0,272.99,0.0,0.0,0.0,0,1,0,0,0.0,272.99,0.0,0.0
4412,86413,8,272.97,34.12,19.97,2.5,2019-03-07,2021-04-01,94.5,207,1,0,3,2,1,1,0,36.0,0.0,97.99,90.99,24.99,23.0,0.0,3,1,3,1,110.99,39.0,83.99,38.99,2,0,1,5,77.99,0.0,20.0,174.98
4413,86499,2,272.49,136.25,4.99,2.5,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,272.49,0.0,0.0,0.0,2,0,0,0,272.49,0.0,0.0,0.0,0,0,2,0,0.0,0.0,272.49,0.0
4414,86555,4,272.19,68.05,4.99,1.25,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,272.19,0.0,0.0,0.0,4,0,0,0,272.19,0.0,0.0,0.0,0,0,4,0,0.0,0.0,272.19,0.0
4415,86584,3,272.02,90.67,9.98,3.33,2019-12-01,2021-04-01,162.33,207,0,0,1,1,0,0,1,0.0,0.0,127.63,35.39,0.0,0.0,109.0,2,0,0,1,144.39,0.0,0.0,127.63,0,1,1,1,0.0,35.39,127.63,109.0
4416,87167,2,270.18,135.09,10.98,5.49,2021-03-30,2021-04-01,1.0,207,0,1,0,1,0,0,0,0.0,116.19,0.0,153.99,0.0,0.0,0.0,1,0,0,1,153.99,0.0,0.0,116.19,0,2,0,0,0.0,270.18,0.0,0.0
4417,87521,5,269.97,53.99,14.97,2.99,2020-05-17,2021-04-01,63.8,207,0,1,1,1,0,0,2,0.0,39.0,104.99,38.0,0.0,0.0,87.98,2,0,3,0,90.99,0.0,178.98,0.0,0,0,1,4,0.0,0.0,39.0,230.97
4418,87800,2,268.98,134.49,9.98,4.99,2017-12-25,2021-04-01,596.5,207,1,0,0,1,0,0,0,83.99,0.0,0.0,184.99,0.0,0.0,0.0,1,0,0,1,184.99,0.0,0.0,83.99,1,1,0,0,184.99,83.99,0.0,0.0
4419,87827,3,268.97,89.66,14.97,4.99,2020-04-20,2021-04-01,115.33,207,1,1,0,1,0,0,0,73.99,154.99,0.0,39.99,0.0,0.0,0.0,1,0,2,0,39.99,0.0,228.98,0.0,0,3,0,0,0.0,268.97,0.0,0.0
4420,87934,3,268.37,89.46,14.97,4.99,2020-06-06,2021-04-01,99.67,207,0,1,0,1,0,1,0,0.0,100.19,0.0,100.19,0.0,67.99,0.0,2,0,1,0,168.18,0.0,100.19,0.0,0,1,0,2,0.0,100.19,0.0,168.18
4421,87997,3,267.99,89.33,4.99,1.66,2020-05-26,2021-04-01,103.33,207,0,1,0,2,0,0,0,0.0,125.0,0.0,142.99,0.0,0.0,0.0,2,0,0,1,142.99,0.0,0.0,125.0,1,0,2,0,125.0,0.0,142.99,0.0
4422,88180,4,267.47,66.87,16.97,4.24,2019-03-29,2021-04-01,183.5,207,0,0,1,1,2,0,0,0.0,0.0,60.99,36.49,169.99,0.0,0.0,2,1,0,1,136.48,60.99,0.0,70.0,1,1,1,1,36.49,70.0,60.99,99.99
4423,88186,4,267.46,66.87,21.96,5.49,2020-04-21,2021-04-01,86.25,207,0,1,1,1,1,0,0,0.0,52.99,44.99,113.99,55.49,0.0,0.0,1,2,1,0,113.99,100.48,52.99,0.0,0,1,2,1,0.0,113.99,108.48,44.99
4424,88444,3,266.48,88.83,9.98,3.33,2019-12-31,2021-04-01,152.33,207,0,1,0,2,0,0,0,0.0,139.99,0.0,126.49,0.0,0.0,0.0,2,0,0,1,126.49,0.0,0.0,139.99,1,2,0,0,139.99,126.49,0.0,0.0
4425,89058,3,264.97,88.32,13.97,4.66,2018-03-02,2021-04-01,375.33,207,0,0,0,1,1,1,0,0.0,0.0,0.0,103.99,22.99,137.99,0.0,2,0,0,1,126.98,0.0,0.0,137.99,0,0,1,2,0.0,0.0,103.99,160.98
4426,89113,3,264.68,88.23,9.98,3.33,2021-04-01,2021-04-01,0.0,207,0,0,0,3,0,0,0,0.0,0.0,0.0,264.68,0.0,0.0,0.0,3,0,0,0,264.68,0.0,0.0,0.0,0,0,3,0,0.0,0.0,264.68,0.0
4427,89230,4,264.16,66.04,21.96,5.49,2017-09-15,2021-04-01,323.5,207,0,2,0,1,1,0,0,0.0,125.08,0.0,95.09,43.99,0.0,0.0,1,1,1,1,95.09,43.99,29.99,95.09,0,1,3,0,0.0,95.09,169.07,0.0
4428,89268,1,264.0,264.0,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,1,0,0,0,264.0,0.0,0.0,0.0,0,1,0,0,0.0,264.0,0.0,0.0
4429,89440,4,263.67,65.92,14.97,3.74,2021-03-25,2021-04-01,1.75,207,0,0,0,4,0,0,0,0.0,0.0,0.0,263.67,0.0,0.0,0.0,1,0,0,3,79.99,0.0,0.0,183.68,0,1,0,3,0.0,79.99,0.0,183.68
4430,89564,5,263.06,52.61,21.96,4.39,2020-06-17,2021-04-01,57.6,207,0,0,1,1,3,0,0,0.0,0.0,63.49,39.99,159.58,0.0,0.0,1,2,1,1,39.99,62.59,63.49,96.99,1,3,1,0,39.99,159.58,63.49,0.0
4431,89579,3,263.0,87.67,0.0,0.0,2021-04-01,2021-04-01,0.0,207,0,0,0,3,0,0,0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,3,0,0,0,263.0,0.0,0.0,0.0,0,0,3,0,0.0,0.0,263.0,0.0
4432,89834,3,262.09,87.36,4.99,1.66,2014-07-17,2021-04-01,816.67,207,0,1,0,2,0,0,0,0.0,44.0,0.0,218.09,0.0,0.0,0.0,1,0,2,0,94.09,0.0,168.0,0.0,0,0,1,2,0.0,0.0,94.09,168.0
4433,89921,2,261.98,130.99,10.98,5.49,2020-06-06,2021-04-01,149.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,200.99,0.0,60.99,0.0,2,0,0,0,261.98,0.0,0.0,0.0,0,1,1,0,0.0,200.99,60.99,0.0
4434,90057,2,261.49,130.75,4.99,2.5,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,261.49,0.0,0.0,0.0,2,0,0,0,261.49,0.0,0.0,0.0,0,2,0,0,0.0,261.49,0.0,0.0
4435,90811,4,259.58,64.9,9.98,2.5,2021-03-26,2021-04-01,1.5,207,0,0,0,3,1,0,0,0.0,0.0,0.0,184.19,75.39,0.0,0.0,3,0,0,1,184.19,0.0,0.0,75.39,0,0,1,3,0.0,0.0,75.39,184.19
4436,91215,4,258.19,64.55,4.99,1.25,2021-04-01,2021-04-01,0.0,207,0,0,0,4,0,0,0,0.0,0.0,0.0,258.19,0.0,0.0,0.0,4,0,0,0,258.19,0.0,0.0,0.0,4,0,0,0,258.19,0.0,0.0,0.0
4437,91905,3,255.99,85.33,10.99,3.66,2020-12-13,2021-04-01,36.33,207,0,0,0,2,0,0,1,0.0,0.0,0.0,166.0,0.0,0.0,89.99,2,1,0,0,166.0,89.99,0.0,0.0,0,0,2,1,0.0,0.0,166.0,89.99
4438,92863,2,253.18,126.59,11.98,5.99,2020-09-12,2021-04-01,100.5,207,0,0,0,1,0,1,0,0.0,0.0,0.0,140.09,0.0,113.09,0.0,1,1,0,0,140.09,113.09,0.0,0.0,1,1,0,0,113.09,140.09,0.0,0.0
4439,92885,2,253.09,126.55,4.99,2.5,2021-04-01,2021-04-01,0.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,253.09,0.0,0.0,0.0,2,0,0,0,253.09,0.0,0.0,0.0,0,2,0,0,0.0,253.09,0.0,0.0
4440,93114,1,252.49,252.49,4.99,4.99,2021-04-01,2021-04-01,0.0,207,0,0,0,1,0,0,0,0.0,0.0,0.0,252.49,0.0,0.0,0.0,1,0,0,0,252.49,0.0,0.0,0.0,0,0,1,0,0.0,0.0,252.49,0.0
4441,93152,3,252.47,84.16,15.97,5.32,2020-06-02,2021-04-01,101.0,207,0,1,0,1,0,0,1,0.0,97.99,0.0,36.49,0.0,0.0,117.99,2,0,1,0,134.48,0.0,117.99,0.0,0,0,2,1,0.0,0.0,154.48,97.99
4442,93156,3,252.47,84.16,14.97,4.99,2019-01-06,2021-04-01,272.0,207,0,0,0,2,0,0,1,0.0,0.0,0.0,119.48,0.0,0.0,132.99,2,1,0,0,178.48,73.99,0.0,0.0,0,1,1,1,0.0,73.99,132.99,45.49
4443,93158,4,252.46,63.12,19.96,4.99,2020-11-22,2021-04-01,32.5,207,0,0,0,2,0,0,2,0.0,0.0,0.0,107.48,0.0,0.0,144.98,2,1,1,0,107.48,53.74,91.24,0.0,0,0,2,2,0.0,0.0,144.98,107.48
4444,93322,2,251.98,125.99,11.98,5.99,2020-06-11,2021-04-01,147.0,207,0,0,0,2,0,0,0,0.0,0.0,0.0,251.98,0.0,0.0,0.0,1,1,0,0,180.99,70.99,0.0,0.0,1,0,1,0,180.99,0.0,70.99,0.0
4445,93686,2,250.98,125.49,11.98,5.99,2021-03-20,2021-04-01,6.0,207,0,0,0,1,0,1,0,0.0,0.0,0.0,125.99,0.0,124.99,0.0,1,0,1,0,125.99,0.0,124.99,0.0,0,0,1,1,0.0,0.0,125.99,124.99
4446,93901,3,250.18,83.39,9.98,3.33,2018-03-11,2021-04-01,372.33,207,0,0,0,2,0,0,1,0.0,0.0,0.0,156.19,0.0,0.0,93.99,2,1,0,0,156.19,93.99,0.0,0.0,0,1,0,2,0.0,93.99,0.0,156.19
4447,94157,2,249.98,124.99,9.98,4.99,2020-09-25,2021-04-01,94.0,207,0,0,0,1,1,0,0,0.0,0.0,0.0,104.99,144.99,0.0,0.0,1,0,0,1,104.99,0.0,0.0,144.99,0,0,2,0,0.0,0.0,249.98,0.0
4448,94346,3,249.19,83.06,7.99,2.66,2019-09-08,2021-04-01,190.33,207,0,0,0,2,0,0,1,0.0,0.0,0.0,170.19,0.0,0.0,79.0,1,1,0,1,29.19,79.0,0.0,141.0,0,1,1,1,0.0,29.19,79.0,141.0
