CustomerID,Total Orders,Total Revenue,Revenue per Order,Total Shipping Cost,Shipping Cost per Order,First Order,Latest Order,Avg. gap (days),since last order(days),Orders Mon,Orders Tue,Orders Wed,Orders Thurs,Orders Fri,Orders Sat,Orders Sun,Revenue Mon,Revenue Tue,Revenue Wed,Revenue Thurs,Revenue Fri,Revenue Sat,Revenue Sun,Week1 Orders,Week2 Orders,Week3 Orders,Week4 Orders,Week1 Revenue,Week2 Revenue,Week3 Revenue,Week4 Revenue,Orders(12AM-6AM),Orders(6AM-12PM),Orders(12PM-6PM),Orders(6PM-12AM),Revenue(12AM-6AM),Revenue(6AM-12PM),Revenue(12PM-6PM),Revenue(6PM-12AM)
131148,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,175.00
131196,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,175.00,0.00
131228,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,1,0,0,0.00,175.00,0.00,0.00
131410,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,1,0,0,0.00,175.00,0.00,0.00
131464,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,175.00,0.00
131613,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,175.00,0.00
131670,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,1,0,0,0.00,175.00,0.00,0.00
131720,1,175.00,175.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,175.00,0.00,0.00,0.00,1,0,0,0,175.00,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,175.00
132111,2,174.98,87.49,9.98,4.99,23/03/2021,01/04/2021,5,207,0,1,0,1,0,0,0,0.00,114.99,0.00,59.99,0.00,0.00,0.00,1,0,1,0,59.99,0.00,114.99,0.00,0,1,1,0,0.00,59.99,114.99,0.00
132245,3,174.48,58.16,10.98,3.66,25/12/2020,01/04/2021,32,207,0,0,0,1,2,0,0,0.00,0.00,0.00,55.49,118.99,0.00,0.00,1,0,0,2,55.49,0.00,0.00,118.99,0,0,0,3,0.00,0.00,0.00,174.48
132884,2,173.08,86.54,11.98,5.99,06/11/2018,01/04/2021,439,207,0,1,0,1,0,0,0,0.00,104.99,0.00,68.09,0.00,0.00,0.00,2,0,0,0,173.08,0.00,0.00,0.00,0,0,2,0,0.00,0.00,173.08,0.00
132914,3,172.99,57.66,5.99,2.00,01/12/2019,01/04/2021,162,207,0,0,0,2,0,0,1,0.00,0.00,0.00,52.99,0.00,0.00,120.00,3,0,0,0,172.99,0.00,0.00,0.00,0,3,0,0,0.00,172.99,0.00,0.00
133159,2,172.49,86.25,4.99,2.50,04/02/2021,01/04/2021,28,207,0,0,0,2,0,0,0,0.00,0.00,0.00,172.49,0.00,0.00,0.00,2,0,0,0,172.49,0.00,0.00,0.00,0,2,0,0,0.00,172.49,0.00,0.00
133274,3,172.18,57.39,10.98,3.66,21/05/2020,01/04/2021,105,207,0,0,0,3,0,0,0,0.00,0.00,0.00,172.18,0.00,0.00,0.00,2,0,1,0,102.19,0.00,69.99,0.00,0,0,0,3,0.00,0.00,0.00,172.18
133448,3,171.98,57.33,10.98,3.66,17/05/2019,01/04/2021,228,207,0,0,0,1,1,1,0,0.00,0.00,0.00,48.99,50.50,72.49,0.00,1,1,1,0,48.99,72.49,50.50,0.00,0,1,2,0,0.00,72.49,99.49,0.00
133608,2,171.59,85.80,5.99,3.00,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,171.59,0.00,0.00,0.00,2,0,0,0,171.59,0.00,0.00,0.00,0,2,0,0,0.00,171.59,0.00,0.00
133908,3,170.99,57.00,5.99,2.00,14/01/2020,01/04/2021,148,207,0,2,0,1,0,0,0,0.00,76.99,0.00,94.00,0.00,0.00,0.00,1,2,0,0,94.00,76.99,0.00,0.00,0,0,0,3,0.00,0.00,0.00,170.99
134117,2,170.98,85.49,10.98,5.49,10/02/2021,01/04/2021,25,207,0,0,1,1,0,0,0,0.00,0.00,57.99,112.99,0.00,0.00,0.00,1,1,0,0,112.99,57.99,0.00,0.00,0,1,0,1,0.00,57.99,0.00,112.99
134555,1,170.00,170.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,170.00,0.00,0.00,0.00,1,0,0,0,170.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,170.00,0.00
134645,3,169.99,56.66,4.99,1.66,01/04/2021,01/04/2021,0,207,0,0,0,3,0,0,0,0.00,0.00,0.00,169.99,0.00,0.00,0.00,3,0,0,0,169.99,0.00,0.00,0.00,0,3,0,0,0.00,169.99,0.00,0.00
134790,1,169.99,169.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,169.99,0.00,0.00,0.00,1,0,0,0,169.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,169.99,0.00
135490,2,168.98,84.49,9.98,4.99,10/03/2020,01/04/2021,194,207,0,1,0,1,0,0,0,0.00,119.99,0.00,48.99,0.00,0.00,0.00,1,1,0,0,48.99,119.99,0.00,0.00,0,1,0,1,0.00,48.99,0.00,119.99
135536,3,168.98,56.33,9.98,3.33,01/04/2021,01/04/2021,0,207,0,0,0,3,0,0,0,0.00,0.00,0.00,168.98,0.00,0.00,0.00,3,0,0,0,168.98,0.00,0.00,0.00,0,0,3,0,0.00,0.00,168.98,0.00
135616,2,168.58,84.29,11.98,5.99,31/03/2021,01/04/2021,1,207,0,0,1,1,0,0,0,0.00,0.00,118.49,50.09,0.00,0.00,0.00,1,0,0,1,50.09,0.00,0.00,118.49,0,1,1,0,0.00,50.09,118.49,0.00
135737,2,168.19,84.10,4.99,2.50,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,168.19,0.00,0.00,0.00,2,0,0,0,168.19,0.00,0.00,0.00,2,0,0,0,168.19,0.00,0.00,0.00
135895,3,167.99,56.00,5.99,2.00,01/04/2021,01/04/2021,0,207,0,0,0,3,0,0,0,0.00,0.00,0.00,167.99,0.00,0.00,0.00,3,0,0,0,167.99,0.00,0.00,0.00,0,0,0,3,0.00,0.00,0.00,167.99
136210,2,167.08,83.54,9.98,4.99,27/07/2019,01/04/2021,307,207,0,0,0,1,0,1,0,0.00,0.00,0.00,103.09,0.00,63.99,0.00,1,0,0,1,103.09,0.00,0.00,63.99,0,0,1,1,0.00,0.00,63.99,103.09
136452,3,166.73,55.58,9.98,3.33,31/10/2020,01/04/2021,51,207,0,0,0,2,0,1,0,0.00,0.00,0.00,105.49,0.00,61.24,0.00,2,0,0,1,105.49,0.00,0.00,61.24,1,0,0,2,61.24,0.00,0.00,105.49
136589,4,166.19,41.55,5.99,1.50,01/04/2021,01/04/2021,0,207,0,0,0,4,0,0,0,0.00,0.00,0.00,166.19,0.00,0.00,0.00,4,0,0,0,166.19,0.00,0.00,0.00,0,4,0,0,0.00,166.19,0.00,0.00
136805,2,165.99,83.00,4.99,2.50,05/03/2021,01/04/2021,14,207,0,0,0,1,1,0,0,0.00,0.00,0.00,40.99,125.00,0.00,0.00,2,0,0,0,165.99,0.00,0.00,0.00,1,0,0,1,125.00,0.00,0.00,40.99
136818,3,165.99,55.33,4.99,1.66,01/04/2021,01/04/2021,0,207,0,0,0,3,0,0,0,0.00,0.00,0.00,165.99,0.00,0.00,0.00,3,0,0,0,165.99,0.00,0.00,0.00,0,3,0,0,0.00,165.99,0.00,0.00
136943,1,165.99,165.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,165.99,0.00,0.00,0.00,1,0,0,0,165.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,165.99,0.00
137157,3,165.58,55.19,11.98,3.99,07/11/2020,01/04/2021,48,207,0,0,0,2,0,1,0,0.00,0.00,0.00,63.59,0.00,101.99,0.00,3,0,0,0,165.58,0.00,0.00,0.00,0,2,1,0,0.00,63.59,101.99,0.00
137295,3,165.18,55.06,11.98,3.99,12/12/2018,01/04/2021,280,207,0,0,1,1,1,0,0,0.00,0.00,31.00,57.99,76.19,0.00,0.00,1,2,0,0,57.99,107.19,0.00,0.00,1,0,1,1,31.00,0.00,57.99,76.19
137335,4,165.08,41.27,9.98,2.50,25/07/2020,01/04/2021,63,207,0,0,0,2,0,1,1,0.00,0.00,0.00,85.09,0.00,35.00,44.99,2,1,0,1,85.09,44.99,0.00,35.00,2,2,0,0,85.09,79.99,0.00,0.00
137352,1,165.00,165.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,165.00,0.00,0.00,0.00,1,0,0,0,165.00,0.00,0.00,0.00,0,1,0,0,0.00,165.00,0.00,0.00
137524,2,164.99,82.50,5.99,3.00,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,164.99,0.00,0.00,0.00,2,0,0,0,164.99,0.00,0.00,0.00,0,0,2,0,0.00,0.00,164.99,0.00
137533,1,164.99,164.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,164.99,0.00,0.00,0.00,1,0,0,0,164.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,164.99,0.00
137554,2,164.99,82.50,4.99,2.50,23/08/2020,01/04/2021,111,207,0,0,0,1,0,0,1,0.00,0.00,0.00,110.00,0.00,0.00,54.99,1,0,1,0,110.00,0.00,54.99,0.00,0,1,1,0,0.00,110.00,54.99,0.00
137846,1,164.99,164.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,164.99,0.00,0.00,0.00,1,0,0,0,164.99,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,164.99
137852,4,164.99,41.25,4.99,1.25,01/04/2021,01/04/2021,0,207,0,0,0,4,0,0,0,0.00,0.00,0.00,164.99,0.00,0.00,0.00,4,0,0,0,164.99,0.00,0.00,0.00,0,0,0,4,0.00,0.00,0.00,164.99
137955,2,164.98,82.49,9.98,4.99,30/11/2020,01/04/2021,61,207,1,0,0,1,0,0,0,104.99,0.00,0.00,59.99,0.00,0.00,0.00,1,0,0,1,59.99,0.00,0.00,104.99,0,0,1,1,0.00,0.00,59.99,104.99
138202,1,164.19,164.19,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,164.19,0.00,0.00,0.00,1,0,0,0,164.19,0.00,0.00,0.00,0,0,1,0,0.00,0.00,164.19,0.00
138494,2,163.98,81.99,9.98,4.99,28/03/2020,01/04/2021,185,207,0,0,0,1,0,1,0,0.00,0.00,0.00,108.99,0.00,54.99,0.00,1,0,0,1,108.99,0.00,0.00,54.99,0,0,1,1,0.00,0.00,54.99,108.99
138526,2,163.98,81.99,10.98,5.49,15/03/2021,01/04/2021,9,207,1,0,0,1,0,0,0,95.99,0.00,0.00,67.99,0.00,0.00,0.00,1,1,0,0,67.99,95.99,0.00,0.00,2,0,0,0,163.98,0.00,0.00,0.00
138560,2,163.98,81.99,11.98,5.99,26/03/2021,01/04/2021,3,207,0,0,0,1,1,0,0,0.00,0.00,0.00,81.99,81.99,0.00,0.00,1,0,0,1,81.99,0.00,0.00,81.99,0,2,0,0,0.00,163.98,0.00,0.00
138781,1,163.49,163.49,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,163.49,0.00,0.00,0.00,1,0,0,0,163.49,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,163.49
139020,1,162.99,162.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,162.99,0.00,0.00,0.00,1,0,0,0,162.99,0.00,0.00,0.00,0,1,0,0,0.00,162.99,0.00,0.00
139205,2,162.59,81.30,5.99,3.00,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,162.59,0.00,0.00,0.00,2,0,0,0,162.59,0.00,0.00,0.00,0,0,2,0,0.00,0.00,162.59,0.00
139248,1,162.49,162.49,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,162.49,0.00,0.00,0.00,1,0,0,0,162.49,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,162.49
139265,1,162.49,162.49,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,162.49,0.00,0.00,0.00,1,0,0,0,162.49,0.00,0.00,0.00,1,0,0,0,162.49,0.00,0.00,0.00
139275,1,162.49,162.49,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,162.49,0.00,0.00,0.00,1,0,0,0,162.49,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,162.49
139298,1,162.49,162.49,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,162.49,0.00,0.00,0.00,1,0,0,0,162.49,0.00,0.00,0.00,0,0,1,0,0.00,0.00,162.49,0.00
139513,2,162.18,81.09,10.98,5.49,27/03/2021,01/04/2021,3,207,0,0,0,1,0,1,0,0.00,0.00,0.00,103.09,0.00,59.09,0.00,1,0,0,1,103.09,0.00,0.00,59.09,0,2,0,0,0.00,162.18,0.00,0.00
139701,1,161.99,161.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,161.99,0.00,0.00,0.00,1,0,0,0,161.99,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,161.99
139950,1,161.59,161.59,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,161.59,0.00,0.00,0.00,1,0,0,0,161.59,0.00,0.00,0.00,0,0,1,0,0.00,0.00,161.59,0.00
140126,5,161.18,32.24,9.98,2.00,12/03/2021,01/04/2021,4,207,0,0,0,4,1,0,0,0.00,0.00,0.00,72.19,88.99,0.00,0.00,4,1,0,0,72.19,88.99,0.00,0.00,0,0,1,4,0.00,0.00,88.99,72.19
140181,2,161.08,80.54,10.98,5.49,25/03/2020,01/04/2021,186,207,0,0,1,1,0,0,0,0.00,0.00,86.09,74.99,0.00,0.00,0.00,1,0,0,1,74.99,0.00,0.00,86.09,0,1,1,0,0.00,74.99,86.09,0.00
140261,1,160.99,160.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,160.99,0.00,0.00,0.00,1,0,0,0,160.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,160.99,0.00
140587,2,160.98,80.49,10.98,5.49,25/03/2021,01/04/2021,4,207,0,0,0,2,0,0,0,0.00,0.00,0.00,160.98,0.00,0.00,0.00,1,0,0,1,79.99,0.00,0.00,80.99,0,0,1,1,0.00,0.00,79.99,80.99
141348,2,159.98,79.99,9.98,4.99,01/01/2021,01/04/2021,45,207,0,0,0,1,1,0,0,0.00,0.00,0.00,69.99,89.99,0.00,0.00,2,0,0,0,159.98,0.00,0.00,0.00,0,0,2,0,0.00,0.00,159.98,0.00
141398,3,159.98,53.33,9.98,3.33,30/06/2019,01/04/2021,214,207,0,0,0,2,0,0,1,0.00,0.00,0.00,85.99,0.00,0.00,73.99,2,0,0,1,85.99,0.00,0.00,73.99,0,0,0,3,0.00,0.00,0.00,159.98
141448,4,159.80,39.95,5.00,1.25,01/04/2021,01/04/2021,0,207,0,0,0,4,0,0,0,0.00,0.00,0.00,159.80,0.00,0.00,0.00,4,0,0,0,159.80,0.00,0.00,0.00,0,0,4,0,0.00,0.00,159.80,0.00
141604,2,159.09,79.55,4.99,2.50,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,159.09,0.00,0.00,0.00,2,0,0,0,159.09,0.00,0.00,0.00,0,2,0,0,0.00,159.09,0.00,0.00
141697,1,159.00,159.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,159.00,0.00,0.00,0.00,1,0,0,0,159.00,0.00,0.00,0.00,0,0,1,0,0.00,0.00,159.00,0.00
141723,1,158.99,158.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,158.99,0.00,0.00,0.00,1,0,0,0,158.99,0.00,0.00,0.00,0,1,0,0,0.00,158.99,0.00,0.00
141882,2,158.98,79.49,9.98,4.99,01/12/2019,01/04/2021,244,207,0,0,0,1,0,0,1,0.00,0.00,0.00,104.99,0.00,0.00,53.99,2,0,0,0,158.98,0.00,0.00,0.00,1,0,0,1,104.99,0.00,0.00,53.99
142212,2,157.99,79.00,4.99,2.50,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,157.99,0.00,0.00,0.00,2,0,0,0,157.99,0.00,0.00,0.00,0,0,0,2,0.00,0.00,0.00,157.99
142240,1,157.99,157.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,157.99,0.00,0.00,0.00,1,0,0,0,157.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,157.99,0.00
142453,3,157.68,52.56,10.98,3.66,17/02/2021,01/04/2021,14,207,0,0,1,2,0,0,0,0.00,0.00,86.09,71.59,0.00,0.00,0.00,2,0,1,0,71.59,0.00,86.09,0.00,0,0,2,1,0.00,0.00,71.59,86.09
142938,1,156.99,156.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,156.99,0.00,0.00,0.00,1,0,0,0,156.99,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,156.99
142957,2,156.99,78.50,4.99,2.50,01/04/2021,01/04/2021,0,207,0,0,0,2,0,0,0,0.00,0.00,0.00,156.99,0.00,0.00,0.00,2,0,0,0,156.99,0.00,0.00,0.00,0,0,2,0,0.00,0.00,156.99,0.00
143191,3,156.58,52.19,10.98,3.66,28/04/2019,01/04/2021,235,207,0,0,0,2,0,0,1,0.00,0.00,0.00,71.59,0.00,0.00,84.99,2,0,0,1,71.59,0.00,0.00,84.99,0,0,3,0,0.00,0.00,156.58,0.00
143323,3,156.17,52.06,14.97,4.99,11/12/2020,01/04/2021,37,207,0,0,1,1,1,0,0,0.00,0.00,67.09,49.09,39.99,0.00,0.00,1,1,1,0,49.09,39.99,67.09,0.00,0,0,1,2,0.00,0.00,39.99,116.18
143334,2,156.09,78.05,6.99,3.50,12/07/2020,01/04/2021,132,207,0,0,0,1,0,0,1,0.00,0.00,0.00,50.09,0.00,0.00,106.00,1,1,0,0,50.09,106.00,0.00,0.00,0,0,0,2,0.00,0.00,0.00,156.09
143678,2,155.98,77.99,9.98,4.99,01/06/2020,01/04/2021,152,207,1,0,0,1,0,0,0,114.99,0.00,0.00,40.99,0.00,0.00,0.00,2,0,0,0,155.98,0.00,0.00,0.00,0,2,0,0,0.00,155.98,0.00,0.00
144089,1,155.00,155.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,155.00,0.00,0.00,0.00,1,0,0,0,155.00,0.00,0.00,0.00,0,1,0,0,0.00,155.00,0.00,0.00
144145,1,155.00,155.00,0.00,0.00,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,155.00,0.00,0.00,0.00,1,0,0,0,155.00,0.00,0.00,0.00,1,0,0,0,155.00,0.00,0.00,0.00
144149,2,155.00,77.50,0.00,0.00,19/11/2020,01/04/2021,67,207,0,0,0,2,0,0,0,0.00,0.00,0.00,155.00,0.00,0.00,0.00,1,0,1,0,70.00,0.00,85.00,0.00,0,0,0,2,0.00,0.00,0.00,155.00
144427,2,154.99,77.50,5.99,3.00,13/02/2020,01/04/2021,207,207,0,0,0,2,0,0,0,0.00,0.00,0.00,154.99,0.00,0.00,0.00,1,1,0,0,48.99,106.00,0.00,0.00,0,0,2,0,0.00,0.00,154.99,0.00
144465,1,154.99,154.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,154.99,0.00,0.00,0.00,1,0,0,0,154.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,154.99,0.00
144502,4,154.99,38.75,4.99,1.25,01/04/2021,01/04/2021,0,207,0,0,0,4,0,0,0,0.00,0.00,0.00,154.99,0.00,0.00,0.00,4,0,0,0,154.99,0.00,0.00,0.00,0,0,4,0,0.00,0.00,154.99,0.00
144507,1,154.99,154.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,154.99,0.00,0.00,0.00,1,0,0,0,154.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,154.99,0.00
144630,2,154.98,77.49,10.98,5.49,20/04/2020,01/04/2021,173,207,1,0,0,1,0,0,0,68.99,0.00,0.00,85.99,0.00,0.00,0.00,1,0,1,0,85.99,0.00,68.99,0.00,0,1,0,1,0.00,85.99,0.00,68.99
145025,2,154.58,77.29,9.98,4.99,06/12/2020,01/04/2021,58,207,0,0,0,1,0,0,1,0.00,0.00,0.00,80.59,0.00,0.00,73.99,2,0,0,0,154.58,0.00,0.00,0.00,1,1,0,0,73.99,80.59,0.00,0.00
145043,1,154.49,154.49,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,154.49,0.00,0.00,0.00,1,0,0,0,154.49,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,154.49
145061,1,154.49,154.49,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,154.49,0.00,0.00,0.00,1,0,0,0,154.49,0.00,0.00,0.00,0,1,0,0,0.00,154.49,0.00,0.00
145081,4,154.49,38.62,5.99,1.50,06/03/2019,01/04/2021,189,207,0,0,1,3,0,0,0,0.00,0.00,1.00,153.49,0.00,0.00,0.00,4,0,0,0,154.49,0.00,0.00,0.00,0,0,3,1,0.00,0.00,153.49,1.00
145261,1,153.99,153.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,153.99,0.00,0.00,0.00,1,0,0,0,153.99,0.00,0.00,0.00,0,0,0,1,0.00,0.00,0.00,153.99
145522,1,153.99,153.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,153.99,0.00,0.00,0.00,1,0,0,0,153.99,0.00,0.00,0.00,0,1,0,0,0.00,153.99,0.00,0.00
145905,1,153.59,153.59,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,153.59,0.00,0.00,0.00,1,0,0,0,153.59,0.00,0.00,0.00,0,0,1,0,0.00,0.00,153.59,0.00
145909,1,153.59,153.59,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,153.59,0.00,0.00,0.00,1,0,0,0,153.59,0.00,0.00,0.00,0,0,1,0,0.00,0.00,153.59,0.00
145968,2,153.49,76.75,4.99,2.50,07/05/2020,01/04/2021,165,207,0,0,0,2,0,0,0,0.00,0.00,0.00,153.49,0.00,0.00,0.00,2,0,0,0,153.49,0.00,0.00,0.00,0,1,1,0,0.00,117.49,36.00,0.00
146036,2,153.48,76.74,9.98,4.99,30/05/2020,01/04/2021,153,207,0,0,0,1,0,1,0,0.00,0.00,0.00,108.49,0.00,44.99,0.00,1,0,0,1,108.49,0.00,0.00,44.99,0,1,0,1,0.00,44.99,0.00,108.49
146116,3,153.18,51.06,9.98,3.33,22/02/2021,01/04/2021,13,207,1,0,0,2,0,0,0,68.99,0.00,0.00,84.19,0.00,0.00,0.00,2,0,1,0,84.19,0.00,68.99,0.00,0,3,0,0,0.00,153.18,0.00,0.00
146414,1,152.99,152.99,4.99,4.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,152.99,0.00,0.00,0.00,1,0,0,0,152.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,152.99,0.00
146625,5,152.57,30.51,10.97,2.19,01/02/2021,01/04/2021,12,207,2,0,0,3,0,0,0,59.39,0.00,0.00,93.18,0.00,0.00,0.00,5,0,0,0,152.57,0.00,0.00,0.00,0,3,0,2,0.00,93.18,0.00,59.39
146668,3,152.47,50.82,16.97,5.66,28/06/2019,01/04/2021,214,207,1,0,0,1,1,0,0,60.99,0.00,0.00,36.49,54.99,0.00,0.00,1,0,0,2,36.49,0.00,0.00,115.98,0,1,2,0,0.00,36.49,115.98,0.00
146727,3,152.19,50.73,4.99,1.66,01/04/2021,01/04/2021,0,207,0,0,0,3,0,0,0,0.00,0.00,0.00,152.19,0.00,0.00,0.00,3,0,0,0,152.19,0.00,0.00,0.00,0,3,0,0,0.00,152.19,0.00,0.00
146756,3,152.18,50.73,9.98,3.33,19/10/2020,01/04/2021,55,207,1,0,0,2,0,0,0,84.19,0.00,0.00,67.99,0.00,0.00,0.00,2,0,1,0,67.99,0.00,84.19,0.00,0,0,0,3,0.00,0.00,0.00,152.18
147235,2,151.18,75.59,10.98,5.49,11/01/2021,01/04/2021,40,207,1,0,0,1,0,0,0,49.99,0.00,0.00,101.19,0.00,0.00,0.00,1,1,0,0,101.19,49.99,0.00,0.00,0,0,0,2,0.00,0.00,0.00,151.18
147313,1,150.99,150.99,5.99,5.99,01/04/2021,01/04/2021,0,207,0,0,0,1,0,0,0,0.00,0.00,0.00,150.99,0.00,0.00,0.00,1,0,0,0,150.99,0.00,0.00,0.00,0,0,1,0,0.00,0.00,150.99,0.00
147640,2,150.98,75.49,10.98,5.49,23/01/2021,01/04/2021,34,207,0,0,0,1,0,1,0,0.00,0.00,0.00,75.99,0.00,74.99,0.00,1,0,1,0,75.99,0.00,74.99,0.00,1,1,0,0,74.99,75.99,0.00,0.00
147656,3,150.97,50.32,17.97,5.99,18/03/2021,01/04/2021,5,207,0,0,0,3,0,0,0,0.00,0.00,0.00,150.97,0.00,0.00,0.00,2,0,1,0,85.98,0.00,64.99,0.00,0,0,3,0,0.00,0.00,150.97,0.00
147783,2,150.48,75.24,9.98,4.99,11/08/2018,01/04/2021,482,207,0,0,0,1,0,1,0,0.00,0.00,0.00,90.49,0.00,59.99,0.00,1,1,0,0,90.49,59.99,0.00,0.00,0,0,0,2,0.00,0.00,0.00,150.48
